,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.4951462149620056,0.06658554077148438,0.21442005038261414,0.9998735189437866,0.4929766058921814,0.05198448896408081,0.18164172768592834,0.9998267292976379,0.491565078496933,0.051900625228881836,0.18161486089229584,0.9998090863227844,0.49011850357055664,0.05212840437889099,0.18158172070980072,0.9998063445091248,0.49824705719947815,0.0510689876973629,0.19359545409679413,0.999858021736145,0.5006276369094849,0.05025944113731384,0.19355788826942444,0.9998462200164795,0.5033158659934998,0.04967978969216347,0.19348211586475372,0.9998830556869507,0.49114710092544556,0.05739361047744751,0.07600380480289459,0.9998025298118591,0.5120242238044739,0.05529573932290077,0.12930423021316528,0.9998704195022583,0.49420079588890076,0.07632923126220703,0.18289747834205627,0.9996883869171143,0.5001798272132874,0.07619050145149231,0.19797782599925995,0.999795138835907,0.4738101065158844,0.12624305486679077,-0.006518320646136999,0.9998015761375427,0.5496600866317749,0.15124723315238953,0.1512068808078766,0.999854564666748,0.4698273539543152,0.24274097383022308,0.0293669942766428,0.9104622602462769,0.5618305206298828,0.2712442874908447,0.2893587052822113,0.504144012928009,0.46370774507522583,0.27589407563209534,0.16466830670833588,0.161544531583786,0.5240868926048279,0.2609638273715973,0.4722248613834381,0.03626684099435806,0.45910781621932983,0.2881641685962677,0.17638662457466125,0.15225884318351746,0.5194781422615051,0.2523164451122284,0.5061995387077332,0.044312987476587296,0.462106317281723,0.28230440616607666,0.17665547132492065,0.1573897898197174,0.5125792622566223,0.24262186884880066,0.5003933310508728,0.04270464926958084,0.4646718502044678,0.27901071310043335,0.16938400268554688,0.13465876877307892,0.5129041075706482,0.24133041501045227,0.47463327646255493,0.048570822924375534,0.4899364113807678,0.37085631489753723,-0.060875095427036285,0.9998675584793091,0.5301589965820312,0.38257089257240295,0.06082666665315628,0.9999390840530396,0.4575830101966858,0.49764886498451233,-0.006281732581555843,0.9957173466682434,0.522580087184906,0.5665667057037354,0.0810367539525032,0.9870779514312744,0.48882928490638733,0.6424781084060669,-0.03078893944621086,0.9933903217315674,0.5349559187889099,0.755279541015625,-0.0038535729981958866,0.993770182132721,0.5004838705062866,0.6500157117843628,-0.0302971750497818,0.9946205615997314,0.5387625098228455,0.7833577394485474,-0.014466704800724983,0.9929590225219727,0.4721693992614746,0.7205288410186768,-0.011180493049323559,0.9732033610343933,0.5197485089302063,0.7846769690513611,-0.04083263874053955,0.9477736353874207
1,0.49584174156188965,0.06411799043416977,0.22030873596668243,0.9998522996902466,0.4935449957847595,0.05004320293664932,0.18712498247623444,0.9997909069061279,0.49188232421875,0.049831755459308624,0.18711254000663757,0.9997706413269043,0.4902311861515045,0.04974696412682533,0.18707576394081116,0.9997670650482178,0.4996475279331207,0.04934220388531685,0.19739942252635956,0.9998286366462708,0.5023439526557922,0.048659373074769974,0.19735945761203766,0.9998161196708679,0.5051931738853455,0.04814312234520912,0.19728709757328033,0.9998573660850525,0.49109429121017456,0.05508703738451004,0.0761512964963913,0.9997471570968628,0.5132566690444946,0.054147493094205856,0.1239524856209755,0.9998274445533752,0.494249165058136,0.07444530725479126,0.18637967109680176,0.9996135234832764,0.5005044341087341,0.07460984587669373,0.1994105875492096,0.9997525811195374,0.47302350401878357,0.12678717076778412,-0.01322167832404375,0.9997466206550598,0.5499869585037231,0.15120600163936615,0.138603076338768,0.9998310208320618,0.46901220083236694,0.2512882947921753,0.025597859174013138,0.8975312113761902,0.5619229078292847,0.27451348304748535,0.2542117238044739,0.4960840940475464,0.46661752462387085,0.27753016352653503,0.16733022034168243,0.15238040685653687,0.5240381360054016,0.2609266936779022,0.42415112257003784,0.03517284244298935,0.4644121527671814,0.286923885345459,0.18217501044273376,0.1439017951488495,0.5199668407440186,0.25515216588974,0.46125560998916626,0.04311911389231682,0.4675595164299011,0.2823736071586609,0.1869802623987198,0.1487966924905777,0.512586772441864,0.2449323832988739,0.45533666014671326,0.04164193198084831,0.4699377119541168,0.2764258086681366,0.1738550364971161,0.12791486084461212,0.5128867626190186,0.24339938163757324,0.42654651403427124,0.04711640253663063,0.4889459013938904,0.372015118598938,-0.06113697960972786,0.9998660087585449,0.530529797077179,0.3842586576938629,0.06104525178670883,0.9999392628669739,0.4574499726295471,0.49789857864379883,0.02030971273779869,0.9959601163864136,0.5228220224380493,0.5668608546257019,0.09419596195220947,0.9875863790512085,0.48873311281204224,0.6380015015602112,-0.0356975793838501,0.993705153465271,0.5358954668045044,0.7557871341705322,-0.05824979394674301,0.9941163063049316,0.5002008080482483,0.6453683972358704,-0.036928657442331314,0.9949198365211487,0.5390729904174805,0.7834330797195435,-0.07496273517608643,0.9932599663734436,0.47066888213157654,0.7205420732498169,-0.0123616773635149,0.9734258055686951,0.5206310749053955,0.7978692650794983,-0.0990338996052742,0.9494226574897766
2,0.4961775243282318,0.06265894323587418,0.2145083248615265,0.9998360276222229,0.4938918650150299,0.04878457263112068,0.1811484694480896,0.9997634291648865,0.49213260412216187,0.04853177070617676,0.18114235997200012,0.9997408986091614,0.4903828501701355,0.04835445433855057,0.1811043918132782,0.9997375011444092,0.500231146812439,0.048120733350515366,0.19263608753681183,0.9998074769973755,0.5030153393745422,0.04744340479373932,0.19259712100028992,0.9997941851615906,0.5059138536453247,0.046931494027376175,0.19252333045005798,0.9998396039009094,0.4911171793937683,0.05340106785297394,0.06944745779037476,0.9997054934501648,0.5138475298881531,0.053033795207738876,0.12132073938846588,0.9997959136962891,0.4942997395992279,0.07333824783563614,0.18037717044353485,0.9995523691177368,0.5007025599479675,0.07358521968126297,0.19482702016830444,0.9997181296348572,0.47299766540527344,0.12652908265590668,-0.022404342889785767,0.9996965527534485,0.5505000352859497,0.15014863014221191,0.1403995007276535,0.9998139142990112,0.4690186381340027,0.25129732489585876,0.025778967887163162,0.8835572600364685,0.5622523427009583,0.2747475802898407,0.2592848837375641,0.48544982075691223,0.46822547912597656,0.2694644331932068,0.18907751142978668,0.14468063414096832,0.5247506499290466,0.25864627957344055,0.4292129576206207,0.0347466878592968,0.4656399190425873,0.27162420749664307,0.20681822299957275,0.13688541948795319,0.5213131308555603,0.2519642114639282,0.46617451310157776,0.04274802654981613,0.4689556956291199,0.2708875238895416,0.2118321657180786,0.1416439712047577,0.5136476159095764,0.2423732727766037,0.4594200551509857,0.04138536751270294,0.47141575813293457,0.2608691453933716,0.19684496521949768,0.12250081449747086,0.5138785243034363,0.2414017617702484,0.43136143684387207,0.046638067811727524,0.488772451877594,0.37199100852012634,-0.06415148079395294,0.9998595714569092,0.5311428308486938,0.3842124044895172,0.06400690972805023,0.999938428401947,0.4574316143989563,0.4969521760940552,0.012591427192091942,0.9961436986923218,0.5235221982002258,0.5668675899505615,0.09169508516788483,0.9878042340278625,0.48839402198791504,0.6381451487541199,-0.042322784662246704,0.9938998222351074,0.5383092761039734,0.7553174495697021,-0.06443598866462708,0.9943096041679382,0.49988728761672974,0.6465336084365845,-0.04308099299669266,0.9950986504554749,0.5413883924484253,0.7818774580955505,-0.08072897791862488,0.9932984113693237,0.4686371386051178,0.7206355333328247,-0.015377606265246868,0.9735403656959534,0.5233103632926941,0.7986190915107727,-0.10425199568271637,0.9505598545074463
3,0.4972921311855316,0.06003382429480553,0.2168891876935959,0.9998292326927185,0.4950181841850281,0.04615031182765961,0.18316121399402618,0.999752938747406,0.4931393563747406,0.04578457772731781,0.1831575185060501,0.9997289776802063,0.4912329614162445,0.04547346383333206,0.18311230838298798,0.9997265338897705,0.5015938878059387,0.04551532119512558,0.19526205956935883,0.9998007416725159,0.5043941140174866,0.04483341798186302,0.19522954523563385,0.9997872114181519,0.5072333216667175,0.04428176209330559,0.1951678842306137,0.9998348355293274,0.4917069971561432,0.04970918595790863,0.06969156861305237,0.9996908903121948,0.5148509740829468,0.049969471991062164,0.12460877001285553,0.9997817873954773,0.49499186873435974,0.07064719498157501,0.1825135052204132,0.9995242357254028,0.5016399025917053,0.07094208151102066,0.1977449655532837,0.9997046589851379,0.4734996259212494,0.1246764212846756,-0.01960485614836216,0.9996528029441833,0.5515519380569458,0.1487535536289215,0.14679595828056335,0.9998031258583069,0.46909308433532715,0.2509113550186157,0.05015338212251663,0.8672369718551636,0.5628832578659058,0.2745935320854187,0.26602786779403687,0.473407119512558,0.46920499205589294,0.25579142570495605,0.23894266784191132,0.13746094703674316,0.5286681056022644,0.2534767687320709,0.4358274042606354,0.03458281606435776,0.4659586548805237,0.25474774837493896,0.25871652364730835,0.13042858242988586,0.5231610536575317,0.2483428716659546,0.4717976152896881,0.0427299365401268,0.46981748938560486,0.24316444993019104,0.2634490132331848,0.13506484031677246,0.5154603123664856,0.23874813318252563,0.46491044759750366,0.04146357998251915,0.47234049439430237,0.24165229499340057,0.2474021017551422,0.11751064658164978,0.5154521465301514,0.23840287327766418,0.4379744529724121,0.04648541286587715,0.48876824975013733,0.3703596293926239,-0.0647096335887909,0.9998476505279541,0.5321654081344604,0.3823510408401489,0.0645815059542656,0.9999366998672485,0.4575113356113434,0.493374764919281,0.009288063272833824,0.9963148236274719,0.5255143046379089,0.5649271011352539,0.08056475967168808,0.988246738910675,0.48790913820266724,0.6449931859970093,-0.04142000526189804,0.9940730929374695,0.5412988662719727,0.7510567307472229,-0.07544799149036407,0.994507372379303,0.499037504196167,0.6591609716415405,-0.04190656915307045,0.9952417016029358,0.5449859499931335,0.77897709608078,-0.09178287535905838,0.99337238073349,0.4675094485282898,0.7209060788154602,-0.01531430333852768,0.9734073281288147,0.5275202989578247,0.7989506125450134,-0.11544366180896759,0.9514865875244141
4,0.49873167276382446,0.05492382496595383,0.21626479923725128,0.9998207092285156,0.4963724613189697,0.04102418199181557,0.1821976751089096,0.9997381567955017,0.49439650774002075,0.04065394401550293,0.18219247460365295,0.9997130036354065,0.49236688017845154,0.04034079611301422,0.18214592337608337,0.9997109174728394,0.5033060312271118,0.04027450457215309,0.19436302781105042,0.9997910261154175,0.5061933994293213,0.03955801948904991,0.19432446360588074,0.9997779726982117,0.5091161727905273,0.0389421246945858,0.19426211714744568,0.9998279213905334,0.4926646649837494,0.044077638536691666,0.06834225356578827,0.9996709227561951,0.5169217586517334,0.0441502183675766,0.12258552014827728,0.9997689723968506,0.49609142541885376,0.065085269510746,0.18168237805366516,0.9994941353797913,0.5033372640609741,0.06491715461015701,0.19687433540821075,0.999691367149353,0.47388893365859985,0.11877216398715973,-0.01986338570713997,0.9995982050895691,0.5527671575546265,0.14145106077194214,0.1425626277923584,0.9997920393943787,0.47018593549728394,0.24297231435775757,0.04512421041727066,0.8511459827423096,0.5639506578445435,0.2696323096752167,0.26003292202949524,0.4682773947715759,0.47222471237182617,0.24947823584079742,0.22363026440143585,0.1314823478460312,0.5284467935562134,0.25294291973114014,0.4241013526916504,0.03490115702152252,0.4666329026222229,0.2583836317062378,0.24249935150146484,0.12530197203159332,0.5243687629699707,0.24837623536586761,0.45799294114112854,0.04324463754892349,0.47077101469039917,0.2467993199825287,0.24556362628936768,0.1298101842403412,0.5172370076179504,0.23884987831115723,0.4505068361759186,0.04209005832672119,0.4756411910057068,0.24388881027698517,0.2309974730014801,0.11358509957790375,0.5170799493789673,0.23848755657672882,0.42568206787109375,0.046957336366176605,0.48879337310791016,0.3676033318042755,-0.06467365473508835,0.9998356103897095,0.5330565571784973,0.37808024883270264,0.06454893201589584,0.9999335408210754,0.4584473669528961,0.49065226316452026,0.007538177073001862,0.9964392185211182,0.5287995338439941,0.5599270462989807,0.07268302142620087,0.988664984703064,0.4873858392238617,0.6563982367515564,-0.05617395043373108,0.9942368865013123,0.5451762676239014,0.7468410730361938,-0.09130444377660751,0.9946671724319458,0.4979707598686218,0.6769226789474487,-0.05873321741819382,0.9954135417938232,0.5496981739997864,0.773226261138916,-0.10855027288198471,0.9934268593788147,0.46601027250289917,0.7213315367698669,-0.04216080158948898,0.9733743667602539,0.5325029492378235,0.7980480790138245,-0.13640247285366058,0.9521974921226501
5,0.5001881718635559,0.04867882281541824,0.23822501301765442,0.9998190999031067,0.4976298213005066,0.03452101722359657,0.20576994121074677,0.9997358918190002,0.49560436606407166,0.034168075770139694,0.20575769245624542,0.9997096061706543,0.49350661039352417,0.033955927938222885,0.20570866763591766,0.9997090101242065,0.5047465562820435,0.03405982255935669,0.2175808846950531,0.9997913241386414,0.5076401829719543,0.03349277377128601,0.21753278374671936,0.9997783303260803,0.5105888843536377,0.03298700600862503,0.21747532486915588,0.9998291730880737,0.49376216530799866,0.038152001798152924,0.09266465902328491,0.999666690826416,0.518466591835022,0.03805064409971237,0.14501923322677612,0.9997677206993103,0.49746617674827576,0.058972056955099106,0.20360739529132843,0.9994825124740601,0.5049139261245728,0.05850769579410553,0.218266099691391,0.9996892213821411,0.4750290513038635,0.11232513934373856,-0.0010239715920761228,0.9995492696762085,0.5538918375968933,0.13723360002040863,0.15663185715675354,0.999783992767334,0.4721190333366394,0.23508839309215546,0.06446750462055206,0.8399899005889893,0.5653401017189026,0.2646298110485077,0.2666664719581604,0.46375772356987,0.47163456678390503,0.24671901762485504,0.2538517415523529,0.12812785804271698,0.5285794734954834,0.2563369870185852,0.43134111166000366,0.035673607140779495,0.4663105905056,0.2568318843841553,0.2734212875366211,0.12258542329072952,0.5253852605819702,0.2593790590763092,0.4632890224456787,0.044275395572185516,0.47005677223205566,0.2464529424905777,0.27523988485336304,0.12706635892391205,0.5187079906463623,0.24985866248607635,0.4551432132720947,0.04325025528669357,0.4746730923652649,0.24316103756427765,0.26083487272262573,0.11181199550628662,0.5185261368751526,0.24734824895858765,0.43247517943382263,0.04814501479268074,0.4894638955593109,0.3634031414985657,-0.06544607132673264,0.9998287558555603,0.5342659950256348,0.37353578209877014,0.06532247364521027,0.9999303221702576,0.4593679904937744,0.48929494619369507,-0.0004757097049150616,0.9965267777442932,0.5312636494636536,0.5552525520324707,0.06318327784538269,0.9888241291046143,0.4860735535621643,0.664948582649231,-0.10404586791992188,0.9944062829017639,0.5481898784637451,0.7433918714523315,-0.13162145018577576,0.9947136640548706,0.49632588028907776,0.6906853914260864,-0.11153583228588104,0.9955896735191345,0.5529989004135132,0.7685743570327759,-0.1526334583759308,0.9933939576148987,0.4638252854347229,0.7227585911750793,-0.10682754218578339,0.9738498330116272,0.5357468128204346,0.7942377924919128,-0.18669748306274414,0.953005313873291
6,0.5008578896522522,0.046822525560855865,0.2553955316543579,0.9998030662536621,0.4985041618347168,0.03275096043944359,0.22235727310180664,0.9997150301933289,0.49656835198402405,0.03230052441358566,0.22234030067920685,0.9996865391731262,0.4945557713508606,0.03202354162931442,0.22229106724262238,0.9996883273124695,0.5053827166557312,0.0323571041226387,0.2371622622013092,0.9997774362564087,0.5081888437271118,0.03171474114060402,0.23711642622947693,0.9997632503509521,0.5110496282577515,0.031188996508717537,0.23705415427684784,0.9998189806938171,0.49529752135276794,0.03516566380858421,0.10642442852258682,0.9996386766433716,0.5191324949264526,0.035557087510824203,0.1729605495929718,0.9997459053993225,0.49835020303726196,0.056763701140880585,0.2196880280971527,0.9994253516197205,0.5056627988815308,0.05609709024429321,0.23846662044525146,0.9996576905250549,0.4773411154747009,0.10777270048856735,0.006005086004734039,0.9995211958885193,0.5554642081260681,0.1322435885667801,0.1843356192111969,0.9997748732566833,0.4741300940513611,0.22168973088264465,0.06350883841514587,0.8305273652076721,0.5673815011978149,0.2595999538898468,0.2950959801673889,0.4551873505115509,0.47132664918899536,0.2417057901620865,0.25161829590797424,0.12734931707382202,0.5302084684371948,0.2577269375324249,0.43976593017578125,0.036254510283470154,0.4662087857723236,0.2484346330165863,0.26985013484954834,0.1225518137216568,0.5271793603897095,0.2660570442676544,0.46442610025405884,0.045057203620672226,0.4698931574821472,0.24258975684642792,0.27105268836021423,0.12703177332878113,0.5210679173469543,0.2578939199447632,0.45992034673690796,0.04413386061787605,0.4740562438964844,0.23918654024600983,0.2584809958934784,0.11215745657682419,0.5211812257766724,0.2546340227127075,0.4380534589290619,0.049246545881032944,0.4904426634311676,0.35830676555633545,-0.06933477520942688,0.9998190999031067,0.5366321802139282,0.368590384721756,0.06919939070940018,0.9999235272407532,0.4607473909854889,0.48953649401664734,-0.010396097786724567,0.9965554475784302,0.5341976881027222,0.5469546914100647,0.06475472450256348,0.9888889789581299,0.4858817160129547,0.6725935339927673,-0.11689253151416779,0.9945954084396362,0.5523260831832886,0.7377606630325317,-0.12785574793815613,0.9946903586387634,0.4964481294155121,0.702472448348999,-0.12538033723831177,0.995704710483551,0.5570837259292603,0.7628288865089417,-0.14879731833934784,0.9932713508605957,0.46070146560668945,0.7265233993530273,-0.12930305302143097,0.9745654463768005,0.5448898077011108,0.7875419855117798,-0.1829053908586502,0.9537754058837891
7,0.5018783807754517,0.039624933153390884,0.2823442816734314,0.9997657537460327,0.4995906352996826,0.02473926730453968,0.24848535656929016,0.9996764063835144,0.49768415093421936,0.024502385407686234,0.2484717071056366,0.9996404051780701,0.4956890642642975,0.024462562054395676,0.24840454757213593,0.9996485114097595,0.5064462423324585,0.023997915908694267,0.2625836730003357,0.9997511506080627,0.5092609524726868,0.023337358608841896,0.2625484764575958,0.999732494354248,0.5121680498123169,0.022789979353547096,0.26248258352279663,0.9998003840446472,0.49650517106056213,0.028395552188158035,0.1279313564300537,0.9995952248573303,0.5204051733016968,0.0280059315264225,0.1910969316959381,0.9997111558914185,0.4995792806148529,0.05015601962804794,0.24512672424316406,0.9993460774421692,0.5067605972290039,0.04921695217490196,0.2628909945487976,0.9996134638786316,0.4803561568260193,0.10416989773511887,0.025196269154548645,0.9994708299636841,0.555863082408905,0.1251833289861679,0.1967877745628357,0.9997465014457703,0.47462397813796997,0.2237931787967682,0.08772268146276474,0.8140777945518494,0.5689687728881836,0.254377543926239,0.2980250120162964,0.43860453367233276,0.47141510248184204,0.23807063698768616,0.28308814764022827,0.12208004295825958,0.5375694036483765,0.2700515687465668,0.4393097758293152,0.034783314913511276,0.4663333296775818,0.24105419218540192,0.30171626806259155,0.11815936863422394,0.5321745872497559,0.2802034616470337,0.4645618796348572,0.04323630407452583,0.47020435333251953,0.23090998828411102,0.3040856719017029,0.1224578320980072,0.5261099338531494,0.2714117467403412,0.4585239291191101,0.04238156974315643,0.4740976393222809,0.22918614745140076,0.29032713174819946,0.10847631841897964,0.52581787109375,0.26630061864852905,0.4387039542198181,0.047432705760002136,0.4923415780067444,0.35165733098983765,-0.07015949487686157,0.9997881650924683,0.5384324193000793,0.3622026741504669,0.07009463757276535,0.9999057054519653,0.463395893573761,0.4896046817302704,-0.02543904259800911,0.9965352416038513,0.5360323786735535,0.5383656620979309,0.044199325144290924,0.988664984703064,0.485114723443985,0.6781810522079468,-0.10602233558893204,0.9946414232254028,0.5585392713546753,0.736254870891571,-0.11777390539646149,0.9945050477981567,0.4958413541316986,0.7098081111907959,-0.11278412491083145,0.9955258369445801,0.5630751848220825,0.7632004618644714,-0.13617043197155,0.9929293990135193,0.4589359760284424,0.7294209003448486,-0.1255623698234558,0.9745317697525024,0.5492259860038757,0.7853343486785889,-0.17540788650512695,0.9533979892730713
8,0.5022218227386475,0.036258723586797714,0.2626646161079407,0.9997382164001465,0.4999571442604065,0.02228999137878418,0.228540301322937,0.9996488094329834,0.49813881516456604,0.022033117711544037,0.2285231649875641,0.9996078610420227,0.49620944261550903,0.021950220689177513,0.22846312820911407,0.9996219873428345,0.5065444707870483,0.021619360893964767,0.24252955615520477,0.9997311234474182,0.5093322992324829,0.02097238227725029,0.24249255657196045,0.9997089505195618,0.512204647064209,0.020471807569265366,0.24242162704467773,0.9997848868370056,0.49729934334754944,0.025565041229128838,0.1112767904996872,0.9995646476745605,0.5207790732383728,0.02540367655456066,0.1726865917444229,0.9996795654296875,0.5004159808158875,0.046348169445991516,0.22657069563865662,0.9992780089378357,0.5073989033699036,0.04575701430439949,0.2440350353717804,0.9995638728141785,0.48283490538597107,0.09976261109113693,0.016366157680749893,0.9994325041770935,0.5568176507949829,0.12161604315042496,0.18318240344524384,0.999698281288147,0.4765092730522156,0.21358606219291687,0.07323545962572098,0.8092970252037048,0.572231650352478,0.24915699660778046,0.2943110167980194,0.43109816312789917,0.47138333320617676,0.23453843593597412,0.26666712760925293,0.12127204984426498,0.5371354818344116,0.2587127387523651,0.431577205657959,0.034113604575395584,0.4662688672542572,0.2381545454263687,0.28422775864601135,0.11724124848842621,0.5349740982055664,0.2727000117301941,0.45748263597488403,0.0422709584236145,0.4699365198612213,0.23364795744419098,0.2868133783340454,0.12135591357946396,0.528999924659729,0.2633320093154907,0.45030030608177185,0.041500940918922424,0.4738815724849701,0.23129788041114807,0.27392080426216125,0.10804301500320435,0.5289148092269897,0.2572386562824249,0.43117672204971313,0.04650064930319786,0.49436503648757935,0.34642499685287476,-0.07014359533786774,0.9997440576553345,0.539980411529541,0.3569684624671936,0.07010340690612793,0.9998731017112732,0.4682455062866211,0.4908086061477661,-0.038451723754405975,0.9963197708129883,0.5374470949172974,0.5339365601539612,0.039661336690187454,0.9884723424911499,0.4842697083950043,0.6817414164543152,-0.09021234512329102,0.9945050477981567,0.562498927116394,0.7295927405357361,-0.10540185123682022,0.9940323233604431,0.49482885003089905,0.7153724431991577,-0.09442975372076035,0.995269775390625,0.5673028826713562,0.7595266699790955,-0.13453328609466553,0.9922720193862915,0.4581034183502197,0.7300214767456055,-0.10345210880041122,0.9732760190963745,0.5547957420349121,0.7725622653961182,-0.16504274308681488,0.9498926997184753
9,0.5036013722419739,0.0338493250310421,0.2709374725818634,0.9997339844703674,0.500884473323822,0.020767683163285255,0.23651647567749023,0.9996442794799805,0.49904865026474,0.0204169824719429,0.2364998608827591,0.9996017813682556,0.4970881938934326,0.020221088081598282,0.23644199967384338,0.9996184706687927,0.5073248744010925,0.020359285175800323,0.250002920627594,0.9997289180755615,0.5100511312484741,0.019756760448217392,0.24995693564414978,0.9997066855430603,0.5128638744354248,0.01925451122224331,0.24988238513469696,0.9997835159301758,0.49785327911376953,0.023634133860468864,0.11610160768032074,0.9995601177215576,0.5216566920280457,0.023605646565556526,0.17533917725086212,0.9996693730354309,0.5019134879112244,0.04367480054497719,0.23380927741527557,0.9992616772651672,0.5089812874794006,0.04340646415948868,0.2505202889442444,0.9995463490486145,0.48395246267318726,0.09649668633937836,0.01672898605465889,0.9994271397590637,0.5585346817970276,0.11959700286388397,0.18032939732074738,0.9996743202209473,0.47906994819641113,0.20706725120544434,0.08399930596351624,0.8092283606529236,0.5746049284934998,0.24661843478679657,0.29391297698020935,0.43009066581726074,0.4712541699409485,0.233563631772995,0.2869456112384796,0.12723486125469208,0.5376808643341064,0.2563561499118805,0.4324362277984619,0.0349733792245388,0.46446728706359863,0.24072454869747162,0.30545032024383545,0.12188619375228882,0.5351420640945435,0.2705141007900238,0.4587758481502533,0.04294775426387787,0.4678424298763275,0.2342497557401657,0.30735552310943604,0.1258721947669983,0.5276087522506714,0.26252275705337524,0.4508775770664215,0.04220002889633179,0.4735543131828308,0.23151524364948273,0.2941393554210663,0.11235314607620239,0.5285686254501343,0.25655683875083923,0.4322153925895691,0.047281164675951004,0.4959295392036438,0.3444393277168274,-0.06975488364696503,0.9997187256813049,0.5424564480781555,0.35479021072387695,0.06970690190792084,0.9998475909233093,0.4710637927055359,0.49764713644981384,-0.0390714667737484,0.9961127042770386,0.5396696925163269,0.5313047766685486,0.03712715953588486,0.9881974458694458,0.4834824204444885,0.6881020665168762,-0.09689672291278839,0.9944181442260742,0.5660829544067383,0.7244628071784973,-0.09751368314027786,0.9934923648834229,0.4939820170402527,0.7227022647857666,-0.10160781443119049,0.9951344728469849,0.5717426538467407,0.755039632320404,-0.1162993535399437,0.991620659828186,0.45794421434402466,0.7350162863731384,-0.11703960597515106,0.9722830057144165,0.5575979948043823,0.7716562747955322,-0.14828704297542572,0.9460941553115845
